,Time (s), Time (min), Total Electrical Energy, Change in Energy,Wmax,xi,yi,zi,group_idx,area,separation,w_vol,w_time,eta_c,eta_m
1178,2543.0,42.3833333333333,17957400000.0,-1912150000.0,60.160219999999995,205.0,280.0,37.0,8,540.30333354271,3655.0,1014.921875,2400,0.004039098643229165,0.10648256429104436
1179,2543.0,42.3833333333333,17957400000.0,-3346670000.0,60.160219999999995,205.0,280.0,37.0,8,522.0391944325585,3547.5,1014.921875,2400,0.007538325843852158,0.18636718010402398
1180,2544.0,42.4,13890400000.0,-182977000.0,60.20831999999999,333.0,306.0,49.0,8,32.47629693455315,913.75,1014.921875,2400,0.03676167672368421,0.013172910787306341
1181,2544.0,42.4,13890400000.0,-381030000.0,60.20831999999999,333.0,306.0,49.0,8,208.67950682587463,2257.5,1014.921875,2400,0.004822189936512687,0.027431175488106894
1182,2544.0,42.4,13890400000.0,-118441000.0,60.20831999999999,333.0,306.0,49.0,8,23.63274017790484,591.25,1014.921875,2400,0.0505370088652045,0.00852682428151817
1183,2545.0,42.4166666666667,14895200000.0,-1069750000.0,60.44600000000001,333.0,306.0,49.0,8,320.4946311958223,3117.5,1014.921875,2400,0.006383337051066268,0.07181843815457328
1184,2545.0,42.4166666666667,14895200000.0,-257961000.0,60.44600000000001,333.0,306.0,49.0,8,50.543118789257726,1021.25,1014.921875,2400,0.029795635160502734,0.01731839787314034
1185,2546.0,42.433333333333294,15346900000.0,-1287850000.0,60.46824,206.0,280.0,37.0,8,422.3095868551245,3708.75,1014.921875,2400,0.003430001521647322,0.08391597000045611
1186,2547.0,42.45,16008200000.0,-593211000.0,60.49553,206.0,280.0,37.0,8,99.15751775205996,2257.5,1014.921875,2400,0.011054607325101376,0.03705669594332904
1187,2548.0,42.466666666666704,17727200000.0,-177263000.0,60.44457,206.0,280.0,37.0,8,31.14572385638123,967.5,1014.921875,2400,0.02453896396042691,0.009999492305609458
1188,2549.0,42.4833333333333,15768600000.0,-2120100000.0,60.52934000000001,334.0,306.0,49.0,8,568.6048559610363,3440.0,1014.921875,2400,0.00646219473994625,0.13445074388341388
1189,2551.0,42.5166666666667,17460000000.0,-649246000.0,60.679990000000004,196.0,279.0,37.0,8,42.11930599204259,1075.0,1014.921875,2400,0.05981459161704901,0.037184765177548686
1190,2551.0,42.5166666666667,17460000000.0,-2618980000.0,60.679990000000004,196.0,279.0,37.0,8,930.4032988065863,3870.0,1014.921875,2400,0.003034153201497072,0.14999885452462772
1191,2552.0,42.533333333333296,16244600000.0,-1968720000.0,60.713,206.0,280.0,37.0,8,499.34264431875886,3278.75,1014.921875,2400,0.005016080794109991,0.12119227312460756
1192,2553.0,42.55,16441700000.0,-663355000.0,60.54707,206.0,280.0,37.0,8,103.96882038406513,1612.5,1014.921875,2400,0.01650557648075165,0.040345888807118487
1193,2553.0,42.55,16441700000.0,-3287360000.0,60.54707,206.0,280.0,37.0,8,389.6105210172098,2580.0,1014.921875,2400,0.013642200077470681,0.1999403954578906
1194,2554.0,42.56666666666671,13930400000.0,-1350930000.0,60.78385,209.0,285.0,72.0,8,432.92231772973656,3440.0,1014.921875,2400,0.010723635511505332,0.09697711479928789
1195,2555.0,42.5833333333333,14382500000.0,-1529050000.0,60.87291999999999,173.0,220.0,81.0,8,269.38829360611385,2150.0,1014.921875,2400,0.04079538184053617,0.1063132278811055
1196,2557.0,42.6166666666667,17120300000.0,-2342120000.0,60.74685,206.0,280.0,37.0,8,602.6329632181611,3762.5,1014.921875,2400,0.004308908589508083,0.13680367750565117
1197,2557.0,42.6166666666667,17120300000.0,-1057180000.0,60.74685,206.0,280.0,37.0,8,204.51131527874423,3493.75,1014.921875,2400,0.006172019671606198,0.06175008615503233
1198,2559.0,42.65,17960400000.0,-641809000.0,60.90006999999999,206.0,281.0,37.0,8,39.31209241570739,1021.25,1014.921875,2400,0.06668606684534152,0.03573467183358945
1199,2559.0,42.65,17960400000.0,-3317250000.0,60.90006999999999,206.0,281.0,37.0,8,369.14039020486086,3225.0,1014.921875,2400,0.011623701456993223,0.18469800227166433
1200,2560.0,42.6666666666667,15752400000.0,-884073000.0,60.87598000000001,191.0,212.0,72.0,8,214.09221232792675,2795.0,1014.921875,2400,0.017465581937533482,0.05612306696122495
1201,2560.0,42.6666666666667,15752400000.0,-1745750000.0,60.87598000000001,191.0,212.0,72.0,8,384.7582958965177,2956.25,1014.921875,2400,0.018143894650852234,0.11082438231634545
1202,2561.0,42.683333333333294,14600900000.0,-598191000.0,60.7743,174.0,215.0,81.0,8,140.3683970365583,2042.5,1014.921875,2400,0.03224147957728473,0.04096946078666384
1203,2562.0,42.7,15886400000.0,-183318000.0,60.7258,207.0,281.0,37.0,8,36.782178706982535,1236.25,1014.921875,2400,0.016817014008174203,0.011539304058817606
1204,2563.0,42.716666666666704,18335800000.0,-742096000.0,60.80398,207.0,281.0,37.0,8,69.96674662832115,1720.0,1014.921875,2400,0.025723348036761566,0.040472518243000036
1205,2563.0,42.716666666666704,18335800000.0,-1647730000.0,60.80398,207.0,281.0,37.0,8,384.89493531608167,3601.25,1014.921875,2400,0.004958817342537544,0.08986409101320914
1206,2564.0,42.7333333333333,17982100000.0,-3329280000.0,60.85775,207.0,281.0,37.0,8,468.33725053208434,2795.0,1014.921875,2400,0.010609559135452576,0.18514411553711746
1207,2565.0,42.75,16535100000.0,-651649000.0,60.69544000000001,177.0,214.0,79.0,8,76.38676352131428,1505.0,1014.921875,2400,0.08253055321403928,0.039410042878482744
1208,2401.0,40.0166666666667,13450700000.0,-2315220000.0,50.73835,172.0,263.0,43.0,8,344.8152018856971,3440.0,1014.921875,2400,0.009733914669681615,0.1721263577360286
1209,2402.0,40.033333333333296,11735000000.0,-513339000.0,50.6643,171.0,282.0,71.0,8,196.54593105829784,2526.25,1014.921875,2400,0.011863588130816328,0.04374426927993183
1210,2404.0,40.06666666666671,14636800000.0,-1739390000.0,50.20102,184.0,262.0,45.0,8,425.628826687226,3655.0,1014.921875,2400,0.005917926023796812,0.1188367675994753
1211,2405.0,40.0833333333333,14716700000.0,-3055010000.0,49.94571,173.0,265.0,43.0,8,334.66420438356084,2580.0,1014.921875,2400,0.017645086172761972,0.2075879782831749
1212,2407.0,40.1166666666667,14836600000.0,-2364360000.0,50.17407,202.0,274.0,41.0,8,622.2512362003226,3278.75,1014.921875,2400,0.005445387448057443,0.1593599611770891
1213,2408.0,40.1333333333333,14042300000.0,-1821410000.0,50.21431,173.0,264.0,43.0,8,229.8569685133764,3171.25,1014.921875,2400,0.012461194592686558,0.12970880838609058
1214,2410.0,40.1666666666667,15326100000.0,-2313200000.0,50.17434,197.0,274.0,40.0,8,714.4323456040312,3655.0,1014.921875,2400,0.00404043864920022,0.15093207012873464
1215,2412.0,40.2,16904300000.0,-3486360000.0,49.78589,197.0,274.0,40.0,8,376.6479358696364,2902.5,1014.921875,2400,0.014545485885043641,0.20624101559958116
1216,2412.0,40.2,16904300000.0,-1489320000.0,49.78589,209.0,305.0,72.0,8,454.72625591110193,3386.25,1014.921875,2400,0.011433957879348753,0.08810302704045717
1217,2414.0,40.2333333333333,14776700000.0,-921849000.0,49.104079999999996,199.0,274.0,40.0,8,236.35622841804454,3655.0,1014.921875,2400,0.004867087786607656,0.062385309304513185
1218,2414.0,40.2333333333333,14776700000.0,-320469000.0,49.104079999999996,199.0,274.0,40.0,8,191.68842535783568,2902.5,1014.921875,2400,0.0026271310062359454,0.021687453897013542
1219,2415.0,40.25,15302200000.0,-1227600000.0,49.42896,199.0,274.0,40.0,8,422.8617065845964,3171.25,1014.921875,2400,0.004175340177737479,0.08022375867522318
1220,2416.0,40.2666666666667,15933100000.0,-2868280000.0,49.61289,173.0,264.0,42.0,8,239.06192347555458,2633.75,1014.921875,2400,0.02205216695371572,0.18002020950097597
1221,2417.0,40.283333333333296,14353100000.0,-1419410000.0,49.7085,243.0,213.0,70.0,8,573.321450480757,2902.5,1014.921875,2400,0.009500887917271763,0.09889222537291596
1222,2419.0,40.31666666666671,16558200000.0,-2151930000.0,49.7046,199.0,274.0,40.0,8,739.5581799086984,3440.0,1014.921875,2400,0.003857990694360711,0.12996159002790159
1223,2420.0,40.3333333333333,16241200000.0,-3778440000.0,49.48485,199.0,274.0,40.0,8,477.4175211539176,3278.75,1014.921875,2400,0.01100955324881508,0.23264537103169716
1224,2422.0,40.3666666666667,15672900000.0,-1924530000.0,49.724920000000004,203.0,269.0,43.0,8,387.9575373271417,3816.25,1014.921875,2400,0.006482518882054419,0.12279348429454663
1225,2423.0,40.3833333333333,15418500000.0,-338637000.0,49.88514,207.0,276.0,40.0,8,193.1941159114021,3117.5,1014.921875,2400,0.0025644714831482658,0.021963031423290202
1226,2423.0,40.3833333333333,15418500000.0,-723233000.0,49.88514,207.0,276.0,40.0,8,261.50537736253375,3063.75,1014.921875,2400,0.004117258258323652,0.0469068327009761
1227,2424.0,40.4,16217100000.0,-1733190000.0,49.82162,167.0,283.0,45.0,8,773.1571838295747,3278.75,1014.921875,2400,0.003618770603774612,0.10687422535471817
1228,2424.0,40.4,16217100000.0,-2905650000.0,49.82162,166.0,283.0,45.0,8,351.4061407114136,3063.75,1014.921875,2400,0.014284715913535107,0.1791719851268106
1229,2425.0,40.4166666666667,12609900000.0,-857928000.0,49.97789,177.0,268.0,49.0,8,297.79379919550195,3171.25,1014.921875,2400,0.0054162339322689195,0.06803606689981681
1230,2427.0,40.45,14956100000.0,-1628140000.0,49.78638,177.0,268.0,49.0,8,459.6359778051372,4031.25,1014.921875,2400,0.0052387865145210885,0.10886126730899098
1231,2430.0,40.5,16760800000.0,-2397900000.0,50.29831,188.0,263.0,46.0,8,599.3094282572594,4353.75,1014.921875,2400,0.005011097807703963,0.14306596343849937
1232,2431.0,40.5166666666667,16233000000.0,-3365780000.0,50.32649,165.0,280.0,45.0,8,348.89516918063833,3117.5,1014.921875,2400,0.016378543757921207,0.20734183453459004
1233,2432.0,40.533333333333296,14067400000.0,-1205450000.0,49.9925,205.0,274.0,41.0,8,357.20648867725464,2580.0,1014.921875,2400,0.006146097001598304,0.08569103032543327
1234,2434.0,40.56666666666671,16374400000.0,-1815930000.0,50.0394,205.0,274.0,41.0,8,556.0574030475883,3440.0,1014.921875,2400,0.004460774690620315,0.11090055208129763
1235,2435.0,40.5833333333333,16375300000.0,-2773520000.0,50.30199,205.0,274.0,41.0,8,372.5238816386623,2418.75,1014.921875,2400,0.014463568415352752,0.16937216417409146
1236,2436.0,40.6,14916000000.0,-852965000.0,50.349779999999996,176.0,269.0,44.0,8,291.91872435094416,2795.0,1014.921875,2400,0.005370973300417125,0.057184566908018236
1237,2438.0,40.6333333333333,17842100000.0,-3081990000.0,50.47598,202.0,274.0,40.0,8,796.6392702175658,4622.5,1014.921875,2400,0.003817301100799362,0.17273695360972083
1238,2439.0,40.65,16608200000.0,-4036830000.0,50.45647,164.0,281.0,45.0,8,817.6127628510421,3870.0,1014.921875,2400,0.006752627790740531,0.24306246312062715
1239,2441.0,40.683333333333294,15730300000.0,-2356920000.0,51.1367,202.0,274.0,40.0,8,444.6511056972179,3171.25,1014.921875,2400,0.00762357729739787,0.14983312460665085
1240,2441.0,40.683333333333294,15730300000.0,-256133000.0,51.1367,202.0,274.0,40.0,8,137.00839642814643,2472.5,1014.921875,2400,0.003448624235620574,0.016282779095122154
1241,2443.0,40.716666666666704,16729700000.0,-2631310000.0,51.65132,202.0,274.0,40.0,8,223.1780177195591,3171.25,1014.921875,2400,0.01695719222729353,0.15728375284673365
1242,2444.0,40.7333333333333,15649900000.0,-2096060000.0,51.41766,311.0,300.0,52.0,8,616.6681843858669,3547.5,1014.921875,2400,0.006245953675575928,0.13393440213675487
1243,2446.0,40.7666666666667,16875200000.0,-1057430000.0,51.54148,206.0,275.0,40.0,8,411.86436692333166,3870.0,1014.921875,2400,0.003025870001251125,0.06266177586043424
1244,2447.0,40.783333333333296,17768000000.0,-3359950000.0,51.85017,167.0,280.0,46.0,8,415.446055142782,2741.25,1014.921875,2400,0.016087402940889648,0.18910119315623594
1245,2449.0,40.81666666666671,17785000000.0,-3834750000.0,51.776920000000004,178.0,266.0,48.0,8,955.0594273011462,4031.25,1014.921875,2400,0.00576413574154606,0.21561709305594604
1246,2449.0,40.81666666666671,17785000000.0,-1569640000.0,51.776920000000004,178.0,266.0,48.0,8,423.0864329887578,3225.0,1014.921875,2400,0.006657459156483058,0.08825639583919033
1247,2450.0,40.8333333333333,13690900000.0,-1667130000.0,51.664559999999994,167.0,281.0,46.0,8,224.4763959366317,2203.75,1014.921875,2400,0.018376079865532368,0.12176920436202149
1248,2450.0,40.8333333333333,13690900000.0,-493674000.0,51.664559999999994,312.0,302.0,51.0,8,173.64541853430856,1343.75,1014.921875,2400,0.013387577958197401,0.03605854983967453
1249,2453.0,40.8833333333333,16634500000.0,-2758590000.0,51.2747,165.0,283.0,45.0,8,335.5932981004288,3117.5,1014.921875,2400,0.013955917530059656,0.16583546244251404
1250,2453.0,40.8833333333333,16634500000.0,-2291250000.0,51.2747,313.0,302.0,51.0,8,649.6150680839543,3977.5,1014.921875,2400,0.005611122678482657,0.13774083982085425
1251,2454.0,40.9,12721600000.0,-1390930000.0,51.56607,179.0,239.0,41.0,8,365.01454128257853,3708.75,1014.921875,2400,0.004827883737383207,0.10933608980002515
1252,2456.0,40.933333333333294,14486100000.0,-2073680000.0,51.36488,179.0,268.0,50.0,8,233.23437804643,3063.75,1014.921875,2400,0.017824361581502378,0.14314963999972388
1253,2457.0,40.95,13865200000.0,-1084890000.0,51.12634,188.0,260.0,44.0,8,289.828697406295,2741.25,1014.921875,2400,0.0070155419150160474,0.07824553558549462
1254,2458.0,40.966666666666704,14276300000.0,-1161730000.0,51.55622,188.0,260.0,44.0,8,402.70810872102487,3332.5,1014.921875,2400,0.004447441244280116,0.08137472594439736
1255,2458.0,40.966666666666704,14276300000.0,-62792500.0,51.55622,188.0,260.0,44.0,8,17.66541487133819,483.75,1014.921875,2400,0.03775100364304364,0.004398373528155054
1256,2459.0,40.9833333333333,14701600000.0,-1246430000.0,51.776579999999996,167.0,282.0,46.0,8,629.304814422359,2741.25,1014.921875,2400,0.003939803881073717,0.0847819284975785
1257,2460.0,41.0,15391300000.0,-3798130000.0,51.48719000000001,167.0,282.0,46.0,8,436.65774980228446,4138.75,1014.921875,2400,0.011459769133577422,0.24677122790147682
1258,2461.0,41.0166666666667,12714800000.0,-230725000.0,51.55426,315.0,303.0,51.0,8,93.9780374019988,2687.5,1014.921875,2400,0.0057804729722052564,0.01814617610973039
1259,2462.0,41.033333333333296,14134600000.0,-1481940000.0,51.24759,207.0,275.0,40.0,8,549.2401080194433,3063.75,1014.921875,2400,0.004016787673077639,0.10484484881071979
1260,2463.0,41.05,14225500000.0,-1876140000.0,50.32488,167.0,282.0,46.0,8,330.55554231740916,2580.0,1014.921875,2400,0.011995476463679024,0.13188569821798882
1261,2464.0,41.06666666666671,13706600000.0,-1352240000.0,50.26096,177.0,269.0,44.0,8,465.89315120412215,3762.5,1014.921875,2400,0.003963295835133207,0.09865612186829703
1262,2465.0,41.0833333333333,13850200000.0,-1306710000.0,50.37645,177.0,269.0,44.0,8,515.8345660313216,3332.5,1014.921875,2400,0.0039053877801996702,0.09434593002267115
1263,2466.0,41.1,14088600000.0,-216551000.0,50.096509999999995,200.0,277.0,38.0,8,83.78139145625588,1612.5,1014.921875,2400,0.00688851903048882,0.015370654287863947
1264,2467.0,41.1166666666667,15926500000.0,-3087650000.0,49.69191,200.0,277.0,38.0,8,224.89189756596332,2418.75,1014.921875,2400,0.024393618924665312,0.19386870938373152
1265,2468.0,41.1333333333333,14228700000.0,-1285390000.0,49.27726,131.0,271.0,47.0,8,379.45809518908027,2956.25,1014.921875,2400,0.006436826108549039,0.090337838312706
1266,2469.0,41.15,14443500000.0,-373955000.0,49.018370000000004,131.0,271.0,47.0,8,257.3553384318044,3655.0,1014.921875,2400,0.0022332668628437993,0.025890885173261328
1267,2469.0,41.15,14443500000.0,-716292000.0,49.018370000000004,131.0,271.0,47.0,8,292.0890365903564,2526.25,1014.921875,2400,0.00545306102899479,0.04959268875272614
1268,2471.0,41.183333333333294,17238200000.0,-3692910000.0,49.56351,169.0,281.0,47.0,8,457.76869404660914,2848.75,1014.921875,2400,0.01590780053874382,0.21422828369551344
1269,2472.0,41.2,15070600000.0,-1425740000.0,49.14464,317.0,304.0,50.0,8,455.22670398988436,3117.5,1014.921875,2400,0.006170555674038826,0.09460406354093401
1270,2472.0,41.2,15070600000.0,-93463100.0,49.14464,317.0,304.0,50.0,8,13.586109838440585,645.0,1014.921875,2400,0.06550937846433989,0.006201684073626796
1271,2472.0,41.2,15070600000.0,-1008310000.0,49.14464,317.0,304.0,50.0,8,307.9410906160643,3117.5,1014.921875,2400,0.006451164288119339,0.06690576353960692
1272,2474.0,41.2333333333333,15673100000.0,-824540000.0,48.79502,167.0,284.0,46.0,8,283.0469465440952,3977.5,1014.921875,2400,0.003993553213649464,0.05260860965603486
1273,2475.0,41.25,16872400000.0,-2751540000.0,49.2622,167.0,284.0,46.0,8,293.8319402189797,2741.25,1014.921875,2400,0.018627071963192646,0.16307934852184633
1274,2475.0,41.25,16872400000.0,-1074850000.0,49.2622,318.0,304.0,50.0,8,268.4448758795148,2741.25,1014.921875,2400,0.008971441527780327,0.06370463004670349
1275,2477.0,41.283333333333296,15935100000.0,-1808590000.0,49.94159000000001,318.0,304.0,50.0,8,613.4412058554574,4085.0,1014.921875,2400,0.0044329542861852745,0.11349724821306424
1276,2477.0,41.283333333333296,15935100000.0,-389614000.0,49.94159000000001,318.0,304.0,50.0,8,191.12803041009042,2580.0,1014.921875,2400,0.004852981066439526,0.02445005051741125
1277,2479.0,41.31666666666671,17389600000.0,-2987450000.0,50.24008,165.0,283.0,46.0,8,263.86819297708456,3171.25,1014.921875,2400,0.01946702252834074,0.1717952109306712
1278,2480.0,41.3333333333333,15949400000.0,-1923800000.0,50.415079999999996,319.0,304.0,50.0,8,534.7563555186788,3493.75,1014.921875,2400,0.0063245593687471305,0.12061895745294494
1279,2481.0,41.35,15442400000.0,-3624710000.0,50.66433,319.0,304.0,50.0,8,646.7997639786847,2848.75,1014.921875,2400,0.012082789467136843,0.23472452468528207
1280,2481.0,41.35,15442400000.0,-640853000.0,50.66433,179.0,238.0,41.0,8,272.93323241604816,3171.25,1014.921875,2400,0.0034790508543416842,0.041499572605294514
1281,2482.0,41.3666666666667,12721200000.0,-745395000.0,51.09719000000001,179.0,238.0,41.0,8,312.03006958945207,3278.75,1014.921875,2400,0.0034235050901119065,0.05859470804641072
1282,2483.0,41.3833333333333,13798100000.0,-567502000.0,51.43674,202.0,278.0,38.0,8,210.4086824288581,2365.0,1014.921875,2400,0.004901009628242004,0.04112899602119132
1283,2483.0,41.3833333333333,13798100000.0,-2681300000.0,51.43674,202.0,278.0,38.0,8,358.8456319173718,2472.5,1014.921875,2400,0.012987166399209198,0.19432385618309767
1284,2484.0,41.4,11844100000.0,-1173990000.0,51.6429,131.0,271.0,48.0,8,403.7167092749818,3440.0,1014.921875,2400,0.00489211324470269,0.09912023708006518
1285,2486.0,41.433333333333294,14053900000.0,-740315000.0,51.94093,202.0,278.0,38.0,8,187.24449983219898,3547.5,1014.921875,2400,0.004789586671480697,0.052676837034559804
1286,2486.0,41.433333333333294,14053900000.0,-1219540000.0,51.94093,202.0,278.0,38.0,8,412.3007482494184,2633.75,1014.921875,2400,0.004826366957529605,0.08677591273596653
1287,2487.0,41.45,13841600000.0,-3257240000.0,51.99938,202.0,278.0,38.0,8,392.520386877274,2956.25,1014.921875,2400,0.012063111563322269,0.2353225060686626
1288,2487.0,41.45,13841600000.0,-442080000.0,51.99938,167.0,321.0,72.0,8,124.9271393973262,1612.5,1014.921875,2400,0.025943105647797275,0.031938504219165414
1289,2488.0,41.466666666666704,11288700000.0,-911629000.0,52.44152,179.0,238.0,41.0,8,426.8166308259634,3278.75,1014.921875,2400,0.003060960670516353,0.08075588863199483
1290,2490.0,41.5,13874400000.0,-1993060000.0,52.98401,167.0,282.0,47.0,8,545.0252923436285,4085.0,1014.921875,2400,0.005028674161901126,0.14365017586346077
1291,2490.0,41.5,13874400000.0,-121321000.0,52.98401,167.0,283.0,47.0,8,25.476129096049824,698.75,1014.921875,2400,0.03828446300097192,0.008744233984893041
1292,2491.0,41.5166666666667,13533200000.0,-2756910000.0,53.157680000000006,167.0,283.0,47.0,8,364.4265136146737,2956.25,1014.921875,2400,0.014375180435994962,0.20371456861643958
1293,2492.0,41.533333333333296,12138400000.0,-1478910000.0,53.34704,178.0,267.0,43.0,8,497.9697977129618,3332.5,1014.921875,2400,0.004444354578761385,0.1218373096948527
1294,2494.0,41.56666666666671,14087500000.0,-1803790000.0,53.668319999999994,209.0,277.0,39.0,8,700.0671614191034,3708.75,1014.921875,2400,0.003075792980419178,0.12804188110026618
1295,2495.0,41.5833333333333,14097700000.0,-2494440000.0,53.97336,209.0,277.0,39.0,8,322.14707281549505,2472.5,1014.921875,2400,0.013865034818942702,0.17693950076962908
1296,2496.0,41.6,13070300000.0,-1350650000.0,54.172819999999994,179.0,267.0,44.0,8,435.13303968756117,3010.0,1014.921875,2400,0.005298095886477965,0.10333733732202015
1297,2498.0,41.6333333333333,15324100000.0,-1762000000.0,54.61589,200.0,278.0,37.0,8,514.8936986260138,3440.0,1014.921875,2400,0.004149706822523338,0.1149822828094309
1298,2499.0,41.65,15491000000.0,-2829380000.0,54.56433000000001,201.0,278.0,37.0,8,337.52686353955085,2795.0,1014.921875,2400,0.012510902902352572,0.18264669808275774
1299,2500.0,41.6666666666667,14192500000.0,-1465980000.0,54.76559,185.0,267.0,53.0,8,504.2233194095125,3063.75,1014.921875,2400,0.006373033778077016,0.1032925841113264
1300,2500.0,41.6666666666667,14192500000.0,-605809000.0,54.76559,180.0,266.0,44.0,8,166.16036247978928,1935.0,1014.921875,2400,0.009680390302976523,0.04268515060771534
1301,2502.0,41.7,15601700000.0,-227047000.0,55.30295,201.0,278.0,37.0,8,26.491002359410906,591.25,1014.921875,2400,0.06046913456274856,0.014552708999660293
1302,2503.0,41.716666666666704,17965000000.0,-2512720000.0,55.5928,201.0,278.0,37.0,8,524.686956121068,3923.75,1014.921875,2400,0.005091315734869378,0.13986752017812412
1303,2503.0,41.716666666666704,17965000000.0,-3356440000.0,55.5928,201.0,278.0,37.0,8,711.8520565114222,4676.25,1014.921875,2400,0.004206093794241637,0.186832173671027
1304,2504.0,41.7333333333333,13355800000.0,-1110630000.0,55.70295,179.0,267.0,43.0,8,406.5777199003241,2418.75,1014.921875,2400,0.005632159667171067,0.08315713023555309
1305,2506.0,41.7666666666667,15974500000.0,-2100120000.0,55.81004,180.0,266.0,43.0,8,560.7542265117346,3601.25,1014.921875,2400,0.005186309140134614,0.13146702557200537
1306,2508.0,41.8,18437000000.0,-4217090000.0,56.37083000000001,203.0,278.0,37.0,8,380.78870570644403,2848.75,1014.921875,2400,0.0162166820961021,0.22872972826381732
1307,2508.0,41.8,18437000000.0,-1046260000.0,56.37083000000001,183.0,269.0,53.0,8,360.23308635727096,3386.25,1014.921875,2400,0.005760118675150413,0.056747844009329064
1308,2508.0,41.8,18437000000.0,-2686050000.0,56.37083000000001,183.0,269.0,53.0,8,610.768947912047,3171.25,1014.921875,2400,0.00931324632644235,0.1456880186581331
1309,2509.0,41.81666666666671,11535500000.0,-474260000.0,56.61133,180.0,266.0,42.0,8,242.23347129388858,4192.5,1014.921875,2400,0.002260601222379308,0.04111308569199428
1310,2509.0,41.81666666666671,11535500000.0,-629788000.0,56.61133,183.0,269.0,53.0,8,199.39732307901943,1720.0,1014.921875,2400,0.012332213567242099,0.05459563954748385
1311,2510.0,41.8333333333333,11874500000.0,-1052550000.0,56.5967,180.0,266.0,42.0,8,227.20491825662185,2311.25,1014.921875,2400,0.00970270368391934,0.08863952166407006
1312,2511.0,41.85,12405200000.0,-1853660000.0,56.43618000000001,180.0,266.0,42.0,8,376.0154188288031,4891.25,1014.921875,2400,0.004878870028990442,0.1494260471415213
1313,2512.0,41.8666666666667,11975200000.0,-992777000.0,56.70989,133.0,269.0,49.0,8,273.187275702025,3547.5,1014.921875,2400,0.006107472751839002,0.08290274901463024
1314,2514.0,41.9,14810900000.0,-1872300000.0,57.33664,207.0,278.0,38.0,8,590.6620470810981,5213.75,1014.921875,2400,0.002612757658596592,0.1264136548082831
1315,2515.0,41.9166666666667,14895400000.0,-3012220000.0,57.4117,207.0,279.0,38.0,8,405.06673849483076,2580.0,1014.921875,2400,0.01238663555658444,0.20222484793963236
1316,2516.0,41.933333333333294,13533300000.0,-1236520000.0,57.34222,133.0,270.0,50.0,8,435.4556289437276,2418.75,1014.921875,2400,0.007210815561511175,0.09136869795245801
1317,2516.0,41.933333333333294,13533300000.0,-1294540000.0,57.34222,133.0,270.0,50.0,8,335.71975402626265,3332.5,1014.921875,2400,0.00710700389115604,0.09565590063029712
1318,2517.0,41.95,12363800000.0,-316132000.0,57.27946,133.0,270.0,50.0,8,101.40834756245701,1881.25,1014.921875,2400,0.01017809202604677,0.025569161584626087
1319,2518.0,41.966666666666704,14123800000.0,-1719910000.0,57.541109999999996,133.0,270.0,50.0,8,446.8945605525746,3493.75,1014.921875,2400,0.00676592159949879,0.12177388521502712
1320,2520.0,42.0,13393200000.0,-1612410000.0,58.10289,171.0,218.0,80.0,8,609.5292058163496,2902.5,1014.921875,2400,0.013670669949512888,0.12039019801093093
1321,2521.0,42.0166666666667,13318000000.0,-168703000.0,58.09858000000001,207.0,279.0,38.0,8,50.461246613902944,1182.5,1014.921875,2400,0.012150010187980958,0.012667292386244181
1322,2521.0,42.0166666666667,13318000000.0,-669174000.0,58.09858000000001,207.0,279.0,38.0,8,372.41709936958364,3708.75,1014.921875,2400,0.0020820677021282426,0.050245832707613756
1323,2523.0,42.05,16911300000.0,-2846700000.0,58.08514,207.0,279.0,38.0,8,634.2382494837036,3278.75,1014.921875,2400,0.005882933363854423,0.1683312341452165
1324,2523.0,42.05,16911300000.0,-2454440000.0,58.08514,207.0,279.0,38.0,8,485.3880849394892,2902.5,1014.921875,2400,0.007486934635099879,0.14513609243523562
1325,2525.0,42.0833333333333,14916100000.0,-1799540000.0,58.70381999999999,224.0,223.0,36.0,8,535.911849772858,4246.25,1014.921875,2400,0.0032020247453350905,0.1206441362018222
1326,2526.0,42.1,14925500000.0,-1160360000.0,58.737140000000004,204.0,279.0,37.0,8,317.59685443304954,3117.5,1014.921875,2400,0.004888747704047646,0.07774345918059697
1327,2526.0,42.1,14925500000.0,-77653100.0,58.737140000000004,204.0,279.0,37.0,8,13.393060902708106,752.5,1014.921875,2400,0.03214104405959066,0.005202713476935446
1328,2526.0,42.1,14925500000.0,-450391000.0,58.737140000000004,204.0,279.0,37.0,8,190.0467755300272,1935.0,1014.921875,2400,0.005108998309331441,0.030175940504505713
1329,2527.0,42.1166666666667,15201200000.0,-825353000.0,58.60719,204.0,279.0,37.0,8,188.02245975549974,3225.0,1014.921875,2400,0.005677900994800966,0.0542952530063416
1330,2528.0,42.1333333333333,16576300000.0,-4192810000.0,58.61965,204.0,279.0,37.0,8,415.7425525120916,2848.75,1014.921875,2400,0.014767735197959108,0.2529400409017694
1331,2529.0,42.15,14095600000.0,-1811320000.0,58.94116999999999,172.0,218.0,80.0,8,408.27946695390494,3332.5,1014.921875,2400,0.01996864282369322,0.12850251142200403
1332,2530.0,42.1666666666667,13801100000.0,-149797000.0,59.2235,204.0,279.0,37.0,8,24.088667729956516,645.0,1014.921875,2400,0.04021778519270099,0.010853989899355848
1333,2531.0,42.183333333333294,15906900000.0,-2109780000.0,59.275040000000004,204.0,279.0,37.0,8,586.4621528709205,3440.0,1014.921875,2400,0.004362407871843149,0.1326330083171454
